policy_id,attack_id,attack_type,category,severity,attack_applied,poisoned_hash
HR-REC-023,"ATT-0655,ATT-0652,ATT-0665,ATT-0666","Leave_Management,Leave_Management,Leave_Management,Leave_Management","Leave_Management,Leave_Management,Leave_Management,Leave_Management","High,High,High,Medium",True,1ab03df29cc2665738fd2ad6569b5baad016185678a68586cd130b0faf03d568
HR-REC-024,"ATT-0662,ATT-0670,ATT-0661,ATT-0558,ATT-0560","Leave_Management,Leave_Management,Leave_Management,Expense_Management,Expense_Management","Leave_Management,Leave_Management,Leave_Management,Expense_Management,Expense_Management","High,Medium,High,High,High",True,bbfb5f7443e24d0b3c95f0c7524eb363263608844133e4cae026589d63b6f337
HR-REC-025,"ATT-0575,ATT-0203,ATT-0652","Procurement,Visitor_Management,Leave_Management","Procurement,Visitor_Management,Leave_Management","Medium,Medium,High",True,a9a014757908e7b712d5442734ca418f4ffc1e0414b1e33662f2c5b2a7907d38
IT-ACC-001,"ATT-0056,ATT-0025,ATT-0057,ATT-0033","Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management","Critical,Critical,Critical,Critical",True,4c354ce0664f6af8ee32fdb207ee21ccafb07c84db532fb1829c6a1f4e358d6f
IT-ACC-002,"ATT-0052,ATT-0158,ATT-0054","Password_Management,Email_Security,Password_Management","Password_Management,Email_Security,Password_Management","High,High,High",True,a87cdd3d1d2b5af3e8aee2e927fab3c8f3cc3c1e347c91def80640f8a43ce5a2
IT-ACC-003,"ATT-0087,ATT-0025,ATT-0023,ATT-0022,ATT-0070","Access_Control,Password_Management,Password_Management,Password_Management,Password_Management","Access_Control,Password_Management,Password_Management,Password_Management,Password_Management","High,Critical,Critical,Critical,High",True,d950807190dd7d917c0142117cea27c4c17eb1f282c590a30e1b222a94873ad1
IT-ACC-004,"ATT-0159,ATT-0053,ATT-0160,ATT-0027,ATT-0158","Email_Security,Password_Management,Email_Security,Password_Management,Email_Security","Email_Security,Password_Management,Email_Security,Password_Management,Email_Security","High,High,High,High,High",True,9f56effd5a533ad586b52ff019baf87636407ad9a15c339993a9e159d1f464ab
IT-ACC-005,"ATT-0019,ATT-0016,ATT-0017,ATT-0062,ATT-0061","Password_Management,Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management,Password_Management","Critical,Critical,Critical,Medium,Medium",True,bac37f17b4cb8d8bb8bb7d79304e0007eff6114f7139fd954d65eba1136e7c6a
IT-ACC-006,"ATT-0171,ATT-0049,ATT-0050,ATT-0046,ATT-0056","Software_Installation,Password_Management,Password_Management,Password_Management,Password_Management","Software_Installation,Password_Management,Password_Management,Password_Management,Password_Management","High,High,High,High,Critical",True,18717e6cf30641441cb2a93a334e33cb3aa814371fffc9830191d3169135cd1f
IT-ACC-007,"ATT-0156,ATT-0160,ATT-0052,ATT-0055","Email_Security,Email_Security,Password_Management,Password_Management","Email_Security,Email_Security,Password_Management,Password_Management","High,High,High,High",True,16e6589f20a92b9d8ee99ec24c920f08d9d6d0ec82bffc67a27db712da31bb38
IT-ACC-008,"ATT-0055,ATT-0002,ATT-0003,ATT-0053","Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management","High,High,High,High",True,fdd9b9e1a6ddec148a20c61d9bb025519136932c78e9d043851e1f9e1535999e
IT-ACC-009,"ATT-0007,ATT-0016,ATT-0049,ATT-0174,ATT-0175","Password_Management,Password_Management,Password_Management,Software_Installation,Software_Installation","Password_Management,Password_Management,Password_Management,Software_Installation,Software_Installation","Critical,Critical,High,High,High",True,7110618366c1efe3aa3dd8fd53d1fb45dc77adb67ee5bfee3ae8b19cf10e140f
IT-ACC-010,"ATT-0088,ATT-0063,ATT-0018,ATT-0087","Access_Control,Password_Management,Password_Management,Access_Control","Access_Control,Password_Management,Password_Management,Access_Control","High,Medium,Critical,High",True,ad046790778b2c27a27af4860691933a41695d9c9ac08fd3b66c132418ab1d4b
IT-ACC-011,"ATT-0035,ATT-0001,ATT-0034,ATT-0005","Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management","Critical,High,Critical,High",True,ff013f58e51fa6e9fa11fb62f67f056262052133c449161825feb95bdb380627
IT-ACC-012,"ATT-0175,ATT-0019,ATT-0046,ATT-0045,ATT-0050","Software_Installation,Password_Management,Password_Management,Password_Management,Password_Management","Software_Installation,Password_Management,Password_Management,Password_Management,Password_Management","High,Critical,High,High,High",True,720fd839d89b2ece20286503506bb54a269422184f7379cbedbfc4ca4de49bf7
IT-ACC-013,"ATT-0173,ATT-0172,ATT-0171,ATT-0020,ATT-0050","Software_Installation,Software_Installation,Software_Installation,Password_Management,Password_Management","Software_Installation,Software_Installation,Software_Installation,Password_Management,Password_Management","High,High,High,Critical,High",True,f9fd50fd58dd4fef50b2275b0679a3646240c421b6a67adfae1af06a1a2d6f8f
IT-ACC-014,"ATT-0047,ATT-0044,ATT-0061,ATT-0046","Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management","High,High,Medium,High",True,22ba396ad9aa29a3db169f3708da8291448579706fdf7717c29ff5579f3ad5ec
IT-ACC-015,"ATT-0090,ATT-0054,ATT-0051,ATT-0036,ATT-0086","Access_Control,Password_Management,Password_Management,Password_Management,Access_Control","Access_Control,Password_Management,Password_Management,Password_Management,Access_Control","High,High,High,Medium,High",True,0dd11cd5b973ab6d27df5693e2462be5faaba40b0500c157cc69beb16dcd7403
IT-ACC-016,"ATT-0025,ATT-0026,ATT-0028,ATT-0014","Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management","Critical,High,High,Critical",True,98b962ba948ceee7787dc520bd6180a794c6da01bfee334602f2a806e55578cc
IT-ACC-017,"ATT-0175,ATT-0048,ATT-0049","Software_Installation,Password_Management,Password_Management","Software_Installation,Password_Management,Password_Management","High,High,High",True,8a596fd488a4f441d15c874897c01da6a8527b1126349ff8bc2f42a26469cd8e
IT-ACC-018,"ATT-0036,ATT-0012,ATT-0037,ATT-0091,ATT-0094","Password_Management,Password_Management,Password_Management,Access_Control,Access_Control","Password_Management,Password_Management,Password_Management,Access_Control,Access_Control","Medium,Critical,Medium,Medium,Medium",True,8a0698df14bc00c48c14989c702f5ec53ea64edf51e01de11e2f9c67757a935f
IT-ACC-019,"ATT-0018,ATT-0063,ATT-0061","Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management","Critical,Medium,Medium",True,e60382434153190160585dcf2db802d440dc03f1dc1407f26c4b508853948b7b
IT-ACC-020,"ATT-0011,ATT-0015,ATT-0037","Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management","Critical,Critical,Medium",True,e0bf41b15d78e00569acf2281b25940b003fd5b2be5871b288579cb8093cd81c
IT-ACC-021,"ATT-0038,ATT-0098,ATT-0020","Password_Management,Access_Control,Password_Management","Password_Management,Access_Control,Password_Management","Medium,Critical,Critical",True,ccad0afd6234aa6008bfd67c5c937ab101def64c54b9aea842a88ee8f292f6b4
IT-ACC-022,"ATT-0070,ATT-0090,ATT-0092,ATT-0094","Password_Management,Access_Control,Access_Control,Access_Control","Password_Management,Access_Control,Access_Control,Access_Control","High,High,Medium,Medium",True,b5fa99179b648a1fc6b309e79050b8c3bfa844650765217b986d8c097f52ef53
IT-ACC-023,"ATT-0045,ATT-0086,ATT-0061","Password_Management,Access_Control,Password_Management","Password_Management,Access_Control,Password_Management","High,High,Medium",True,f485eadb06bb31c1f5fc6b929adbd97557cb7971963448d52aa8e479b049103d
IT-ACC-024,"ATT-0024,ATT-0021,ATT-0091,ATT-0022,ATT-0038","Password_Management,Password_Management,Access_Control,Password_Management,Password_Management","Password_Management,Password_Management,Access_Control,Password_Management,Password_Management","Critical,Critical,Medium,Critical,Medium",True,402e8af6bc31192dc9298e6265ebd002b3d966c737fb943ae327741142b92b96
IT-ACC-025,"ATT-0086,ATT-0098,ATT-0157,ATT-0090","Access_Control,Access_Control,Email_Security,Access_Control","Access_Control,Access_Control,Email_Security,Access_Control","High,Critical,High,High",True,91cfa1754a0f8bde8d06cf2400d4bee3b431b6d2e129b09ba4251fb70005b15e
IT-EML-001,"ATT-0142,ATT-0151,ATT-0145,ATT-0146,ATT-0150","Email_Security,Email_Security,Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security,Email_Security,Email_Security","High,High,High,Medium,Medium",True,841342f6e12cdfb570c4fb8d94432d55e239052880fb0084001a65def443510e
IT-EML-002,"ATT-0144,ATT-0143,ATT-0148","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","High,High,Medium",True,cd6e0dbf16ae400033614b7a095acb58e7689addb50e6e52b62b465078ae837e
IT-EML-003,"ATT-0140,ATT-0137,ATT-0139","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","Critical,Critical,Critical",True,5fff58e90bf956436dea09d42f98e90e59102261279b1cf94c997667896b467f
IT-EML-004,"ATT-0154,ATT-0153,ATT-0158,ATT-0160,ATT-0156","Email_Security,Email_Security,Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security,Email_Security,Email_Security","High,High,High,High,High",True,0ad71c70e4dc8126a4ff06aeff1dca411515af4f4a8fa9f5db84adbdf3562ac9
IT-EML-005,"ATT-0133,ATT-0013,ATT-0142","Email_Security,Password_Management,Email_Security","Email_Security,Password_Management,Email_Security","Critical,Critical,High",True,1de8b4e914ba9524243e974a365a8771a749a13d2522ea197384a0d3d13538a4
IT-EML-006,"ATT-0152,ATT-0142,ATT-0013,ATT-0014","Email_Security,Email_Security,Password_Management,Password_Management","Email_Security,Email_Security,Password_Management,Password_Management","High,High,Critical,Critical",True,c6cc62642cb30484de88d9e29d288e39385572dec861ff7b348e07ef764aab0b
IT-EML-007,"ATT-0159,ATT-0154,ATT-0160","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","High,High,High",True,7ade77dd32aaf3b9c1267ee9ea967be9ada5fc220a4a81dfa64dd6ba0d5763ae
IT-EML-008,"ATT-0150,ATT-0149,ATT-0133","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","Medium,Medium,Critical",True,30851180af79c32a6a7cde7d802ee3966063fb82e70c945bcffaaefc119a719c
IT-EML-009,"ATT-0141,ATT-0152,ATT-0145","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","High,High,High",True,97f54e7600865c894c351aa193cf18a8197ba6e7a4e183cf9cd61d478591d6d1
IT-EML-010,"ATT-0137,ATT-0159,ATT-0156","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","Critical,High,High",True,ed50c94d1aad807bbda7bea34fca30f6978c12467c8f99ea2dbed03767986dea
IT-EML-011,"ATT-0155,ATT-0149,ATT-0148","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","High,Medium,Medium",True,133025783086e09a0bf5d1164bcc968f22c76100108076da7af71ca65a1474bd
IT-EML-012,"ATT-0145,ATT-0015,ATT-0157","Email_Security,Password_Management,Email_Security","Email_Security,Password_Management,Email_Security","High,Critical,High",True,5ea1b20026c42d87f33c0e81c321505ec03af568610e17ec4c47574f7d55ecbb
IT-EML-013,"ATT-0140,ATT-0154,ATT-0012,ATT-0155","Email_Security,Email_Security,Password_Management,Email_Security","Email_Security,Email_Security,Password_Management,Email_Security","Critical,High,Critical,High",True,1b36cc9c67ba4196216c9cb8994ff91adedbdb5f74043f61ef027397ac0fa351
IT-EML-014,"ATT-0135,ATT-0011,ATT-0138,ATT-0134,ATT-0144","Email_Security,Password_Management,Email_Security,Email_Security,Email_Security","Email_Security,Password_Management,Email_Security,Email_Security,Email_Security","Critical,Critical,Critical,Critical,High",True,8c8a728d68806cea1fc98e622212dc1835f0f8f2a31fc43c0b1eae4d1c4b0d13
IT-EML-015,"ATT-0137,ATT-0159,ATT-0013,ATT-0012,ATT-0144","Email_Security,Email_Security,Password_Management,Password_Management,Email_Security","Email_Security,Email_Security,Password_Management,Password_Management,Email_Security","Critical,High,Critical,Critical,High",True,56d4d7e58eeb6a5fc85cca00dcd97ee4ebede4c3737897081579e4e613baa3b5
IT-EML-016,"ATT-0013,ATT-0153,ATT-0012,ATT-0155","Password_Management,Email_Security,Password_Management,Email_Security","Password_Management,Email_Security,Password_Management,Email_Security","Critical,High,Critical,High",True,efec5d9e3b59655c17d3a3e8c003ca7b56911cb1651de2a582e9e73c71e24336
IT-EML-017,"ATT-0012,ATT-0135,ATT-0139,ATT-0131","Password_Management,Email_Security,Email_Security,Email_Security","Password_Management,Email_Security,Email_Security,Email_Security","Critical,Critical,Critical,Critical",True,82459c763b7785a02a67d3e01ba51cedec78bc8ac679abe940b2be364ab475d4
IT-EML-018,"ATT-0158,ATT-0156,ATT-0157","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","High,High,High",True,c075b829b0d07168f25f557bab5ad3507b08d55a6be4fc72d64231364e106932
IT-EML-019,"ATT-0152,ATT-0151,ATT-0160,ATT-0153,ATT-0158","Email_Security,Email_Security,Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security,Email_Security,Email_Security","High,High,High,High,High",True,da0774b85d41633c8c6e8394c0173d1adbc48299a0d5513f6774a90098e0e939
IT-EML-020,"ATT-0142,ATT-0156,ATT-0159,ATT-0154","Email_Security,Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security,Email_Security","High,High,High,High",True,06a03d4b3af17147ec3220a31dff970ec9f6538e8956c1cf16a86173e0a0e3c9
IT-EML-021,"ATT-0156,ATT-0159,ATT-0141","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","High,High,High",True,2046be3f99a5c07563847ee79563642970f8095d7f9baa88b25f94b4d38e5533
IT-EML-022,"ATT-0136,ATT-0153,ATT-0148","Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security","Critical,High,Medium",True,19bc5e749ddc5ecd4c346f2d00fe62676f522b1442fcc17f20ca02d769a81bcb
IT-EML-023,"ATT-0143,ATT-0152,ATT-0144,ATT-0141,ATT-0154","Email_Security,Email_Security,Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security,Email_Security,Email_Security","High,High,High,High,High",True,e17559512f9d0139ce09748d0e2175d7fee7fba886c1d1a28e4a2951dd561cdf
IT-EML-024,"ATT-0148,ATT-0156,ATT-0157,ATT-0149","Email_Security,Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security,Email_Security","Medium,High,High,Medium",True,d4729e4d90cd1cde1dd1e3a0d5859bb3e1a55311a9f74953d2949b9921c087cd
IT-EML-025,"ATT-0144,ATT-0142,ATT-0134,ATT-0148","Email_Security,Email_Security,Email_Security,Email_Security","Email_Security,Email_Security,Email_Security,Email_Security","High,High,Critical,Medium",True,e04b1ceba48f829618b8b402764eb32375d58f7c7cebfc5269c249c9ef2637ee
IT-IDA-001,"ATT-0016,ATT-0008,ATT-0010,ATT-0009","Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management","Critical,Critical,Critical,Critical",True,9667d012e3388b2595f6824a2460537e54610d3f276f535167b937b0dcece868
IT-IDA-002,"ATT-0038,ATT-0002,ATT-0001,ATT-0036,ATT-0007","Password_Management,Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management,Password_Management","Medium,High,High,Medium,Critical",True,1d54a49733d42f61f68dffcd44c2b6a509d36deea2aae6834928207622e6530b
IT-IDA-003,"ATT-0006,ATT-0043,ATT-0042,ATT-0008,ATT-0009","Password_Management,Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management,Password_Management","Critical,High,High,Critical,Critical",True,d7a63662512afd215f94d1724994b78efea020243c26a1c381b74abdc26d5d9d
IT-IDA-004,"ATT-0006,ATT-0018,ATT-0020,ATT-0061,ATT-0065","Password_Management,Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management,Password_Management","Critical,Critical,Critical,Medium,Medium",True,75b89441f633f215e53b478cc51ba5dc11782b6c22c24af382d24426491983ba
IT-IDA-005,"ATT-0067,ATT-0026,ATT-0032","Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management","High,High,Critical",True,a1f2531a8ee796b1dfc9844954718ea1835a6f8250e699e8820dbfd23d3c0955
IT-IDA-006,"ATT-0009,ATT-0034,ATT-0060,ATT-0006","Password_Management,Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management,Password_Management","Critical,Critical,Critical,Critical",True,df19c1ba24e7ed623455d54f8b9682f38fceb0f82d071d1ce537fcd16fa0d139
IT-IDA-007,"ATT-0034,ATT-0015,ATT-0014","Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management","Critical,Critical,Critical",True,dbd0244761d4d1d08a63604fc32540a25f67c8a91ed58b5ba50ed0187bab839f
IT-IDA-008,"ATT-0070,ATT-0066,ATT-0085,ATT-0083,ATT-0081","Password_Management,Password_Management,Identity_Authentication,Identity_Authentication,Identity_Authentication","Password_Management,Password_Management,Identity_Authentication,Identity_Authentication,Identity_Authentication","High,High,High,High,High",True,634e446caf1fc318ca17d8ab1680d4d245b0fe9d909ac9d3f88f2cd139e795a2
IT-IDA-009,"ATT-0014,ATT-0015,ATT-0013,ATT-0081","Password_Management,Password_Management,Password_Management,Identity_Authentication","Password_Management,Password_Management,Password_Management,Identity_Authentication","Critical,Critical,Critical,High",True,1af47f2db01649db613a24f4182021a9386fddc36d929929d459ffd096c93e5d
